iri	iri label	pathogen	pathogen label	host	host label
OOPS:0001521	Crown and stem rot	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr.	NCBITaxon_37495	Euphorbia pulcherrima Willd. ex Klotzsch
OOPS:0001845	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr.	NCBITaxon_3818	Arachis hypogaea L.
OOPS:0002205	Fusarium root rot	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr.	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0002336	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr.	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0003077	Stalk rots, minor	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr.	NCBITaxon_4577	Zea mays L.
OOPS:0003466	Fusarium root rot	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr.	NCBITaxon_57577	Trifolium pratense L.
OOPS:0003521	Fusarium root and crown rot	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr.	NCBITaxon_87530	Cyclamen persicum Mill.
OOPS:0002269	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. (several f. sp.)	NCBITaxon_4097	Nicotiana tabacum L.
OOPS:0001044	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. (with these formae speciales:) f. sp. benincasae Gerlagh & Ester (wax gourd), f. sp. cucumerinum J.H. Owen (cucumber), f. sp. lagenariae Matuo & Yamamoto (calabash gourd), f. sp. luffae Lawai et al. (vegetable sponge), f. sp. melonis W.C. Snyder & H.N. Hans. (muskmelon), f. sp. momordicae Sun & Huang (bitter melon), f. sp. niveum (E.F. Sm.) W.C. Snyder & H.N. Hans. (watermelon)	NCBITaxon_3653	Citrullus
OOPS:0001105	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. (with these formae speciales:) f. sp. benincasae Gerlagh & Ester (wax gourd), f. sp. cucumerinum J.H. Owen (cucumber), f. sp. lagenariae Matuo & Yamamoto (calabash gourd), f. sp. luffae Lawai et al. (vegetable sponge), f. sp. melonis W.C. Snyder & H.N. Hans. (muskmelon), f. sp. momordicae Sun & Huang (bitter melon), f. sp. niveum (E.F. Sm.) W.C. Snyder & H.N. Hans. (watermelon)	NCBITaxon_3655	Cucumis
OOPS:0001241	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. (with these formae speciales:) f. sp. benincasae Gerlagh & Ester (wax gourd), f. sp. cucumerinum J.H. Owen (cucumber), f. sp. lagenariae Matuo & Yamamoto (calabash gourd), f. sp. luffae Lawai et al. (vegetable sponge), f. sp. melonis W.C. Snyder & H.N. Hans. (muskmelon), f. sp. momordicae Sun & Huang (bitter melon), f. sp. niveum (E.F. Sm.) W.C. Snyder & H.N. Hans. (watermelon)	NCBITaxon_3660	Cucurbita
OOPS:0002672	Bayoud* (Fusariose)	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. albedinis	NCBITaxon_42345	Phoenix dactylifera L.
OOPS:0000344	Fusarium yellows and root rot	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. betae (D. Stewart) W. C. Snyder & H. N. Hans. (Texas isolates)	NCBITaxon_161934	Beta vulgaris L.
OOPS:0000777	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. cannabis	NCBITaxon_3483	Cannabis sativa L.
OOPS:0002445	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. carthami Klisiewicz & Houston	NCBITaxon_4222	Carthamus tinctorius L.
OOPS:0001885	Pseudobulb and root rot	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. cattleyae V. Foster	NCBITaxon_38236	Cattleya
OOPS:0000292	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. conglutinans (Wollenweb.) W.C. Snyder and H.N. Hans.	NCBITaxon_145471	Brassica campestris
OOPS:0001341	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. conglutinans (Wollenweb.) W.C. Snyder and H.N. Hans.	NCBITaxon_3705	Brassica napus
OOPS:0001437	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. conglutinans (Wollenweb.) W.C. Snyder and H.N. Hans.	NCBITaxon_3711	Brassica rapa
OOPS:0003522	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. cyclaminis Gerlach	NCBITaxon_87530	Cyclamen persicum Mill.
OOPS:0002230	Wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. lini (Bolley) W.C. Snyder & H.N. Hans.	NCBITaxon_4005	Linum usitatissimum
OOPS:0002231	Wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. lini (Bolley) W.C. Snyder & H.N. Hans.	NCBITaxon_4005	Linum
OOPS:0000840	Fusarium wilt	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. spinaciae (Sherb.) W. C. Snyder & H. H. Hans	NCBITaxon_3562	Spinacia oleracea L.
OOPS:0000343	Fusarium yellows	NCBITaxon_5507	Fusarium oxysporum Schlechtend.:Fr. f. sp. spinaciae (Sherb.) W. C. Snyder & H. N. Hans.	NCBITaxon_161934	Beta vulgaris L.
OOPS:0002074	Crown and root rot complex	NCBITaxon_5507	Fusarium oxysporum Schltdl.	NCBITaxon_3879	Medicago sativa L.
OOPS:0000813	Canker	NCBITaxon_5507	Fusarium oxysporum Schltdl.:Fr.	NCBITaxon_3486	Humulus lupulus L.
OOPS:0002406	Fusarium surface rot	NCBITaxon_5507	Fusarium oxysporum Schltdtl.:Fr.	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0003011	Stalk rots, minor	NCBITaxon_36050	Fusarium poae (Peck) Wollenweb.	NCBITaxon_4577	Zea mays L.
OOPS:0003225	Fusarium bulb rot of onion and garlic	NCBITaxon_948311	Fusarium proliferatum (Matsush.) Nirenberg ex Gerlach & Nirenberg	NCBITaxon_4679	Allium cepa
OOPS:0003313	Fusarium bulb rot of onion and garlic	NCBITaxon_948311	Fusarium proliferatum (Matsush.) Nirenberg ex Gerlach & Nirenberg	NCBITaxon_4682	Allium sativum
OOPS:0003226	Fusarium damping-off	NCBITaxon_948311	Fusarium proliferatum (Matsush.) Nirenberg ex Gerlach & Nirenberg (syn. Cephalosporium proliferatum Matsushima)	NCBITaxon_4679	Allium cepa
OOPS:0003314	Fusarium damping-off	NCBITaxon_948311	Fusarium proliferatum (Matsush.) Nirenberg ex Gerlach & Nirenberg (syn. Cephalosporium proliferatum Matsushima)	NCBITaxon_4682	Allium sativum
OOPS:0003328	Fusarium crown and root rot	NCBITaxon_48865	Fusarium redolens Wollenw.	NCBITaxon_4686	Asparagus officinalis
OOPS:0003329	Fusarium spear spot	NCBITaxon_48865	Fusarium redolens Wollenw.	NCBITaxon_4686	Asparagus officinalis
OOPS:0002334	Fusarium dry rot	NCBITaxon_5128	Fusarium sambucinum	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0000810	Cone tip blight	NCBITaxon_5128	Fusarium sambucinum Fuckel Gibberella pulicaris (Fr.:Fr.) Sacc. [teleomorph]	NCBITaxon_3486	Humulus lupulus L.
OOPS:0000809	Canker	NCBITaxon_5128	Fusarium sambucinum Fuckel Gibberella pulicaris (Fr.:Fr.) Sacc.) [teleomorph]	NCBITaxon_3486	Humulus lupulus L.
OOPS:0002036	Fusarium blight	NCBITaxon_298378	Fusarium semitectum Berk. & Ravenel	NCBITaxon_3879	Medicago sativa L.
OOPS:0002188	Fusarium root rot	NCBITaxon_169388	Fusarium solani (H. Mart.) Sacc.	NCBITaxon_3983	Manihot esculenta Crantz
OOPS:0000015	Dry root rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_13443	Coffea arabica
OOPS:0000072	Fusarium root and crown rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_13525	Exacum affine
OOPS:0000082	Fusarium crown rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_13547	Gerbera jamesonii H. Bolus ex J. D. Hook
OOPS:0000127	Bud rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_13894	Cocos nucifera L.
OOPS:0000601	Crown rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_29780	Mangifera indica L.
OOPS:0000741	Damping-off	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_3483	Cannabis sativa L.
OOPS:0000742	Fusarium foot rot and root rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_3483	Cannabis sativa L.
OOPS:0000928	Fusarium fruit rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_3649	Carica papaya L.
OOPS:0001900	Black root rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_3827	Cicer arietinum L.
OOPS:0001964	Black root rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_3864	Lens culinaris Medik.
OOPS:0002017	Crown and root rot complex	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_3879	Medicago sativa L.
OOPS:0002370	Fusarium root rot and stem canker	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0002961	Stalk rots, minor	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_4577	Zea mays L.
OOPS:0003156	Fusarium damping-off	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_4679	Allium cepa
OOPS:0003244	Fusarium damping-off	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_4682	Allium sativum
OOPS:0003339	Dry root rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_49390	Coffea canephora
OOPS:0003378	Stem canker	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_51240	Juglans regia
OOPS:0003451	Fusarium root rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_57577	Trifolium pratense L.
OOPS:0003487	Fusarium root rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc.	NCBITaxon_85262	Saintpaulia ionantha Wendl.
OOPS:0000929	Stem rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc. (teleomorph: Nectria haematococca Berk. & Broome)	NCBITaxon_3649	Carica papaya L.
OOPS:0001490	Crown and stem rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc. [anamorph]	NCBITaxon_37495	Euphorbia pulcherrima Willd. ex Klotzsch
OOPS:0002369	Fusarium adventitious root rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc. f. sp. batatas T. T. McClure	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0001013	Crown and foot rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc. f. sp. cucurbitae W.C. Snyder & H.N. Hans.	NCBITaxon_3653	Citrullus
OOPS:0001074	Crown and foot rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc. f. sp. cucurbitae W.C. Snyder & H.N. Hans.	NCBITaxon_3655	Cucumis
OOPS:0001210	Crown and foot rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc. f. sp. cucurbitae W.C. Snyder & H.N. Hans.	NCBITaxon_3660	Cucurbita
OOPS:0001901	Fusarium root rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc. f. sp. Eumartii (C. Carpenter) W.C. Snyder & H.N. Hans.	NCBITaxon_3827	Cicer arietinum L.
OOPS:0002162	Fusarium root rot	NCBITaxon_169388	Fusarium solani (Mart.) Sacc. f. sp. pisi (F.R. Jones) W.C. Snyder & H.N. Hans.	NCBITaxon_3888	Pisum sativum L.
OOPS:0000358	Fusarium canker	NCBITaxon_169388	Fusarium solani (Mart.) Saccardo	NCBITaxon_16719	Juglans nigra L.
OOPS:0002297	Fusarium wilt	NCBITaxon_169388	Fusarium solani f. sp. eumartii (Carp.) Snyd and Hans.	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0002110	Fusarium root rot	NCBITaxon_169388	Fusarium solani f. sp. phaseoli (Burkholder) W. C. Snyder & H. N. Hansen	NCBITaxon_3885	Phaseolus vulgaris L.
OOPS:0000180	Fusarium root rot	NCBITaxon_29916	Fusarium sp.	NCBITaxon_140311	Prunus cerasus
OOPS:0000468	Fusarium root rot	NCBITaxon_29916	Fusarium sp.	NCBITaxon_171910	Campanula carpatica Jacq.
OOPS:0000531	Fusarium wilt	NCBITaxon_29916	Fusarium sp.	NCBITaxon_225613	Browallia speciosa Hook.
OOPS:0000688	Root and bark rot	NCBITaxon_29916	Fusarium sp.	NCBITaxon_3435	Persea americana Miller
OOPS:0000860	Fusarium root and crown rot	NCBITaxon_29916	Fusarium sp.	NCBITaxon_35939	Impatiens wallerana
OOPS:0000861	Fusarium root and crown rot	NCBITaxon_29916	Fusarium sp.	NCBITaxon_35939	Impatiens
OOPS:0000944	Internal blight	NCBITaxon_29916	Fusarium sp.	NCBITaxon_3649	Carica papaya L.
OOPS:0000945	Stem-end rot	NCBITaxon_29916	Fusarium sp.	NCBITaxon_3649	Carica papaya L.
OOPS:0000946	Stem rot	NCBITaxon_29916	Fusarium sp.	NCBITaxon_3649	Carica papaya L.
OOPS:0002467	Fusarium root rot	NCBITaxon_29916	Fusarium sp.	NCBITaxon_42229	Prunus avium
OOPS:0000034	Bark disease	NCBITaxon_57150	Fusarium stilboides Wollenw.	NCBITaxon_13443	Coffea arabica
OOPS:0003358	Bark disease	NCBITaxon_57150	Fusarium stilboides Wollenw.	NCBITaxon_49390	Coffea canephora
OOPS:0000036	Collar rot	NCBITaxon_57150	Fusarium stilboides Wollenz	NCBITaxon_13443	Coffea arabica
OOPS:0003360	Collar rot	NCBITaxon_57150	Fusarium stilboides Wollenz	NCBITaxon_49390	Coffea canephora
OOPS:0003187	Fusarium damping-off	NCBITaxon_42677	Fusarium subglutinans (Wollenw. & Reinking) Nelson, Toussoun, & Marasas	NCBITaxon_4679	Allium cepa
OOPS:0003275	Fusarium damping-off	NCBITaxon_42677	Fusarium subglutinans (Wollenw. & Reinking) Nelson, Toussoun, & Marasas	NCBITaxon_4682	Allium sativum
OOPS:0003035	Fusarium ear and stalk rot	NCBITaxon_42677	Fusarium subglutinans (Wollenweb. & Reinking) P.E. Nelson et al.	NCBITaxon_4577	Zea mays L.
OOPS:0000630	Mango malformation	NCBITaxon_42677	Fusarium subglutinans (Wollenweb. & Reinking) P.E. Nelson, T.A. Toussoun & Marasas	NCBITaxon_29780	Mangifera indica L.
OOPS:0000744	Fusarium stem canker	NCBITaxon_185651	Fusarium sulphureum Schlechtend.	NCBITaxon_3483	Cannabis sativa L.
OOPS:0003211	Fusarium damping-off	NCBITaxon_61284	Fusarium tricinctum (Corda) Sacc.	NCBITaxon_4679	Allium cepa
OOPS:0003299	Fusarium damping-off	NCBITaxon_61284	Fusarium tricinctum (Corda) Sacc.	NCBITaxon_4682	Allium sativum
OOPS:0003140	Fusarium damping-off	NCBITaxon_117187	Fusarium verticillioides (Sacc.) Nirenberg (syn. F. moniliforme J. Sheld.)	NCBITaxon_4679	Allium cepa
OOPS:0003228	Fusarium damping-off	NCBITaxon_117187	Fusarium verticillioides (Sacc.) Nirenberg (syn. F. moniliforme J. Sheld.)	NCBITaxon_4682	Allium sativum
OOPS:0000653	Stem end rot	NCBITaxon_55169	Fusicoccum aesculi Corda	NCBITaxon_29780	Mangifera indica L.
OOPS:0001724	Gummosis (blister canker in Japan)	NCBITaxon_55169	Fusicoccum aesculi Corda [anamorph]	NCBITaxon_3760	Prunus persica
OOPS:0001725	Gummosis (blister canker in Japan)	NCBITaxon_55169	Fusicoccum aesculi Corda [anamorph]	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0001658	Gummosis (blister canker in Japan)	NCBITaxon_45134	Fusicoccum ribis Gross. & Duggar	NCBITaxon_3760	Prunus persica
OOPS:0001659	Gummosis (blister canker in Japan)	NCBITaxon_45134	Fusicoccum ribis Gross. & Duggar	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0002725	Take-all (white head)	NCBITaxon_29850	Gaeumannomyces graminis (Sacc.) Arx & D. Olivier	NCBITaxon_4498	Avena sativa L.
OOPS:0002853	Crown sheath rot	NCBITaxon_29850	Gaeumannomyces graminis (Sacc.) Arx & D. Olivier	NCBITaxon_4530	Oryza sativa L.
OOPS:0002992	Sheath rot	NCBITaxon_29850	Gaeumannomyces graminis (Sacc.) Arx & D. Olivier	NCBITaxon_4577	Zea mays L.
OOPS:0002724	Take-all (white head)	NCBITaxon_29850	Gaeumannomyces graminis (Sacc.) Arx & D. Olivier var. avenae (E.M. Turner) Dennis	NCBITaxon_4498	Avena sativa L.
OOPS:0002896	Take-all	NCBITaxon_29850	Gaeumannomyces graminis (Sacc.) Arx & Olivier var. tritici J. Walker	NCBITaxon_4550	Secale cereale L.
OOPS:0002792	Take-all	NCBITaxon_29850	Gaeumannomyces graminis var. tritici J. Walker	NCBITaxon_4513	Hordeum vulgare L.
OOPS:0002361	Geotrichum sour rot	NCBITaxon_1173061	Galactomyces geotrichum (E. E. Butler & L. J. Petersen) Redhead & Malloch	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0001600	(Pathogenicity has not been proven for these fungi; other wood decay fungi that cause significant diseases include Armillaria mellea, A. tabescens, and Chondrostereum purpureum.)	NCBITaxon_29884	Ganoderma applanatum (Pers.) Pat	NCBITaxon_3760	Prunus persica
OOPS:0001601	(Pathogenicity has not been proven for these fungi; other wood decay fungi that cause significant diseases include Armillaria mellea, A. tabescens, and Chondrostereum purpureum.)	NCBITaxon_29884	Ganoderma applanatum (Pers.) Pat	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0000179	Wood rots (Pathogenicity has not been proven for these fungi)	NCBITaxon_29884	Ganoderma applanatum (Pers.) Pat.	NCBITaxon_140311	Prunus cerasus
OOPS:0000613	Wood rot	NCBITaxon_29884	Ganoderma applanatum (Pers.) Pat.	NCBITaxon_29780	Mangifera indica L.
OOPS:0001142	Wood rots (pathogenicity has not been proven for these fungi)	NCBITaxon_29884	Ganoderma applanatum (Pers.) Pat.	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0002466	Wood rots (Pathogenicity has not been proven for these fungi)	NCBITaxon_29884	Ganoderma applanatum (Pers.) Pat.	NCBITaxon_42229	Prunus avium
OOPS:0000149	Ganoderma butt rot	NCBITaxon_34458	Ganoderma boninense Pat.	NCBITaxon_13894	Cocos nucifera L.
OOPS:0001622	(Pathogenicity has not been proven for these fungi; other wood decay fungi that cause significant diseases include Armillaria mellea, A. tabescens, and Chondrostereum purpureum.)	NCBITaxon_34461	Ganoderma lobatum (Schwein.) G.F. Atk.	NCBITaxon_3760	Prunus persica
OOPS:0001623	(Pathogenicity has not been proven for these fungi; other wood decay fungi that cause significant diseases include Armillaria mellea, A. tabescens, and Chondrostereum purpureum.)	NCBITaxon_34461	Ganoderma lobatum (Schwein.) G.F. Atk.	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0000213	Wood rots (Pathogenicity has not been proven for these fungi)	NCBITaxon_5315	Ganoderma lucidum (Curtis:Fr.) P. Karst.	NCBITaxon_140311	Prunus cerasus
OOPS:0000650	Wood rot	NCBITaxon_5315	Ganoderma lucidum (Curtis:Fr.) P. Karst.	NCBITaxon_29780	Mangifera indica L.
OOPS:0001169	Wood rots (pathogenicity has not been proven for these fungi)	NCBITaxon_5315	Ganoderma lucidum (Curtis:Fr.) P. Karst.	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001706	(Pathogenicity has not been proven for these fungi; other wood decay fungi that cause significant diseases include Armillaria mellea, A. tabescens, and Chondrostereum purpureum.)	NCBITaxon_5315	Ganoderma lucidum (Curtis:Fr.) P. Karst.	NCBITaxon_3760	Prunus persica
OOPS:0001707	(Pathogenicity has not been proven for these fungi; other wood decay fungi that cause significant diseases include Armillaria mellea, A. tabescens, and Chondrostereum purpureum.)	NCBITaxon_5315	Ganoderma lucidum (Curtis:Fr.) P. Karst.	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0002500	Wood rots (Pathogenicity has not been proven for these fungi)	NCBITaxon_5315	Ganoderma lucidum (Curtis:Fr.) P. Karst.	NCBITaxon_42229	Prunus avium
OOPS:0000895	Wet root rot	NCBITaxon_256320	Ganoderma philippii (Bres. & Henn.:Sacc.) Bres.	NCBITaxon_3641	Theobroma cacao L.
OOPS:0000109	Ganoderma butt rot	NCBITaxon_101942	Ganoderma tornatum (Pers.) Bresad.	NCBITaxon_13894	Cocos nucifera L.
OOPS:0000110	Ganoderma butt rot	NCBITaxon_101944	Ganoderma zonatum Murrill	NCBITaxon_13894	Cocos nucifera L.
OOPS:0002377	Chlorotic fleck	NCBITaxon_263004	Genus Carlavirus, Sweet potato chlorotic fleck virus	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0002425	Chlorotic stunt	NCBITaxon_81931	Genus Crinivirus, Sweet potato chlorotic stunt virus	NCBITaxon_4120	Ipomoea batatas [L.] Lam.
OOPS:0000327	Rhizomania	NCBITaxon_31721	genus Furovirus, Beet necrotic yellow vein virus	NCBITaxon_161934	Beta vulgaris L.
OOPS:0000039	Hazelnut mosaic	NCBITaxon_12319	genus Ilarvirus, Apple mosaic virus (ApMV)	NCBITaxon_13450	Corylus
OOPS:0000055	Hazelnut mosaic	NCBITaxon_12319	genus Ilarvirus, Apple mosaic virus (ApMV)	NCBITaxon_13451	Corylus avellana
OOPS:0001554	Line pattern	NCBITaxon_12319	genus Ilarvirus, Apple mosaic virus (ApMV)	NCBITaxon_3760	Prunus persica
OOPS:0001555	Line pattern	NCBITaxon_12319	genus Ilarvirus, Apple mosaic virus (ApMV)	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0001141	Bare twig and unfruitfulness	NCBITaxon_28351	genus Nepovirus, Strawberry latent ringspot virus	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001546	Shoot stunting (= almond enation)	NCBITaxon_12275	genus Nepovirus, Tomato black ring virus	NCBITaxon_3760	Prunus persica
OOPS:0001547	Shoot stunting (= almond enation)	NCBITaxon_12275	genus Nepovirus, Tomato black ring virus	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0002293	Tomato black ring virus	NCBITaxon_12275	genus Nepovirus, Tomato black ring virus (ToBRV)	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0000848	Potexvirus, unnamed	NCBITaxon_12176	genus Potexvirus	NCBITaxon_35939	Impatiens wallerana
OOPS:0000849	Potexvirus, unnamed	NCBITaxon_12176	genus Potexvirus	NCBITaxon_35939	Impatiens
OOPS:0003316	Asparagus mosaic	NCBITaxon_12176	genus Potexvirus, Asparagus 3 virus (AV-3)	NCBITaxon_4686	Asparagus officinalis
OOPS:0001865	Mosaic	NCBITaxon_12176	genus Potexvirus, Cymbidium mosaic virus (CymMV)	NCBITaxon_38236	Cattleya
OOPS:0001866	White cell necrosis	NCBITaxon_12176	genus Potexvirus, Cymbidium mosaic virus (CymMV)	NCBITaxon_38236	Cattleya
OOPS:0002286	Potato aucuba mosaic virus	NCBITaxon_12176	genus Potexvirus, Potato aucuba mosaic virus (PAMV)	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0002287	Potato virus X	NCBITaxon_12176	genus Potexvirus, Potato virus X (PVX)	NCBITaxon_4113	Solanum tuberosum L.
OOPS:0003508	Potato X	NCBITaxon_12176	genus Potexvirus, Potato X virus (PVX)	NCBITaxon_87530	Cyclamen persicum Mill.
OOPS:0003317	Asparagus decline	NCBITaxon_12195	genus Potyvirus, Asparagus 1 virus (AV-1)	NCBITaxon_4686	Asparagus officinalis
OOPS:0002158	Pea mosaic	NCBITaxon_12195	genus Potyvirus, Bean yellow mosaic virus (BYMV)	NCBITaxon_3888	Pisum sativum L.
OOPS:0000308	Beet mosaic	NCBITaxon_12195	genus Potyvirus, Beet mosaic virus (BtMV)	NCBITaxon_161934	Beta vulgaris L.
OOPS:0000828	Spinach mosiac	NCBITaxon_12195	genus Potyvirus, Beet mosiac virus (BtMV)	NCBITaxon_3562	Spinacia oleracea L.
OOPS:0002159	Pea seedborne mosaic	NCBITaxon_12195	genus Potyvirus, Pea seed-borne mosaic virus (PSbMV)	NCBITaxon_3888	Pisum sativum L.
OOPS:0001124	Plum pox (= Sharka)	NCBITaxon_12195	genus Potyvirus, Plum pox virus (PPV)	NCBITaxon_36596	Prunus armeniaca L.
OOPS:0001544	Plum pox = Sharka	NCBITaxon_12195	genus Potyvirus, Plum pox virus (PPV)	NCBITaxon_3760	Prunus persica
OOPS:0001545	Plum pox = Sharka	NCBITaxon_12195	genus Potyvirus, Plum pox virus (PPV)	NCBITaxon_3760	Prunus persica var. nucipersica
OOPS:0002289	Potato virus A	NCBITaxon_12195	genus Potyvirus, Potato virus A (PVA)	NCBITaxon_4113	Solanum tuberosum L.
